"AnswerId","CommentId","Comment Author","Comment Date","Comment Index","Comment","EditGroups","EditGroups - Same Commenter/Editor","EditGroups - Different Commenter/Editor","EditGroups - with Cardinality","EditGroups - with improved regex","Edit Index – Author 1","Reason","Useful standalone?","Edit Index – Author 2","Reason","Useful standalone?","Relation Conflict","EditIds","Pair found?","Useful conflict","Useful"
30933006,49904736,"NAMAN SHUKLA","Jun 19 '15 at 09:41:59",4,"Yeah the increasing part is true ,but what game requires is that, as I release UP key, the speed should go to 0 (in step of 0.1)",,,,,,6,"Clarifies an assumption in the conversation in the comments that causes the answer to be edited
","Yes",5,,"No","Yes",5,"Yes","Yes","No"
30933006,49904945,"EvertW","Jun 19 '15 at 09:47:37",5,"In that case, you can't use the keyboard repeat: you should add a timer to decrease the speed while the user is not doing anything. I'll adjust the answer accordingly.",,,,,,,,,,,,"No",,"No","N/A",
30933006,49906541,"NAMAN SHUKLA","Jun 19 '15 at 10:29:52",6,"Its working fine now. Thank you very much for your answer and precious time.",,,,,,,,,,,,"No",,"No","N/A",
34767888,57280599,"ℕʘʘḆḽḘ","Jan 13 '16 at 13:26:10",1,"excellent!!! would that work with datetime.strptime too?","[(2, ['datetime.strptime'])]","[(2, {'datetime.strptime'})]","[(2, {'datetime.strptime'})]","[(2, ['datetime.strptime'])]",,2,"Asks additional question on using a different method. Edit was made to provide information and detail about it
","Yes",2,,"No","No",2,"Yes","Yes","No"
34767888,57280657,"EdChum","Jan 13 '16 at 13:27:32",2,"yes but it will be slower as you'd have to operate on each element, here we use `to_datetime` on each column which is a vectorised method, all values in the column are converted rather than an element at a time","[(2, ['to_datetime'])]",,,,,,,,,,,"No",,"No","N/A",
34767888,57280678,"ℕʘʘḆḽḘ","Jan 13 '16 at 13:28:00",3,"you're the boss. thank you",,,,,,,,,,,,"No",,"No","N/A",
34767888,57280718,"EdChum","Jan 13 '16 at 13:29:32",4,"Additionally when we cast floats (they're floats because of the presence of `NaN`) you introduce `.0` to the values which would need to be converted to int either as a pre/post processing step","[(2, ['NaN', '.0'])]",,,,,,,,,,,"No",,"No","N/A",
34767888,57280821,"EdChum","Jan 13 '16 at 13:31:50",5,"also `strptime` can't handle `NaN` either as float or str form so it borks on this","[(2, ['NaN', 'strptime'])]",,,,,,,,,,,"No",,"No","N/A",
34767888,57281428,"The6thSense","Jan 13 '16 at 13:46:33",6,"Just one clarification when you apply `to_datetime` the string `NaN` is converted to pandas `NaN` right?",,,,,,,,,,,,"No",,"No","N/A",
34767888,57281494,"EdChum","Jan 13 '16 at 13:48:17",7,"@The6thSense It's technically `NaT` which is a special `NaN` value for datetimes to indicate invalid values",,,,,,,,,,,,"No",,"No","N/A",
34767888,57281618,"The6thSense","Jan 13 '16 at 13:51:23",8,"So basically `to_datetime` does two things converting to date and converting to NaT.",,,,,,,,,,,,"No",,"No","N/A",
34767888,57281635,"The6thSense","Jan 13 '16 at 13:51:45",9,"Thanks for the clarification beautiful answer.",,,,,,,,,,,,"No",,"No","N/A",
34767888,57281713,"EdChum","Jan 13 '16 at 13:53:17",10,"@The6thSense yes that is correct this is why I demonstrated both methods to show why the pandas way is better",,,,,,,,,,,,"No",,"No","N/A","No"
34767888,57298521,"ℕʘʘḆḽḘ","Jan 13 '16 at 20:43:44",11,"update: I actually get an error ValueError: (""time data '' does not match format '%Y%m%d' (match)"", u'occurred at index cancel_dt'). Is this a problem with the missing values? should I transform them before applying to_dateframe?",,,,,,,,,,,,"No",,"No","N/A",
34767888,57298890,"ℕʘʘḆḽḘ","Jan 13 '16 at 20:55:02",12,"actually using to_datetime with the option errors='ignore' shows that some dates in the data appears as 20080420.0 ... what should I do then?",,,,,,,,,,,,"No",,"No","N/A",
34767888,57299000,"EdChum","Jan 13 '16 at 20:59:06",13,"What version pandas are you using, my code should be able to handle that",,,,,,,,,,,,"No",,"No","N/A",
34767888,57299187,"EdChum","Jan 13 '16 at 21:05:35",14,"can you try: `df.astype(str).apply(lambda x: pd.to_datetime(x.str.split('.')[0], format='%Y%m%d'))`",,,,,,,,,,,,"No",,"No","N/A",
36487361,60583968,"Tyler Crompton","Apr 07 '16 at 21:18:07",1,"@OP said that they already tried that. When `json.dumps` converts everything to a string, it converts “significant” floating point numbers to scientific notation just as the REPL would do if you simply typed in the number.","[(3, ['json.dumps'])]","[(3, {'json.dumps'})]","[(3, {'json.dumps'})]","[(3, ['json.dumps'])]",,2,"Mentions that the answer is not a solution. Edit was made clarifying thoughts","Yes",2,,"No","No",2,"Yes","Yes","No"
36487361,60584250,"Don D.","Apr 07 '16 at 21:30:34",2,"@phsyron Can you expand on that? If I try something like `print(json.dumps({""lol"": 1e-8}))`, it outputs `{""lol"": 1e-08}` which isn't converted.","[(3, ['json.dumps', '{""lol"": 1e-08}', 'print(json.dumps({""lol"": 1e-8}))'])]","[(3, {'json.dumps'})]","[(3, {'json.dumps'})]","[(3, ['json.dumps'])]",,4,"Asks question for clarification with an accompanying example. Edit was made to address it","No",4,,"No","No",4,"Yes","No","No"
36487361,60585286,"Don D.","Apr 07 '16 at 22:16:37",3,"@physyron Thanks, that's good enough for me. I originally thought about re.sub to replace floats, but other keys in the dictionary can be floats too, which will cause unnecessary alteration. I should've put that in my post. I didn't think about putting the scientific notations in there, then converting. +1 and accepted. Btw, your regex expression doesn't account for decimals, so `{'lol':1.5e-8}` will give me `{""lol"": 1.0.0000000500}`. Use `(\d*\.)?\d+(e[+-]?\d+)?` instead. :)",,,,,,,,,,,,"No",,"No","N/A",
36487361,60587641,"phsyron","Apr 08 '16 at 00:21:44",4,"@Don what are you using the json for that won't accept scientific notation?",,,,,,,,,,,,"No",,"No","N/A","No"
40551277,68342324,"codemaniac","Nov 11 '16 at 16:16:35",1,"This creates additional dimensions. Is there a way to get the shape to be (6,6) rather than (3,3,2,2)?",,,,,,2,"Provides additional information on what they need","Yes
",2,,"No","No",2,"Yes","No","No"
40551277,68342712,"Nils Werner","Nov 11 '16 at 16:27:20",2,"The lines you drew are additional dimensions. Or do you want to re-concatenate it to become a `(6, 6)` array again?","[(2, ['(6, 6)'])]",,,,,,,,,,,"No",,"No","N/A",
40551277,68342768,"codemaniac","Nov 11 '16 at 16:28:36",3,"The lines were only for illustration. Is there a way to re-concatenate it to become a (6,6) array? Thanks a ton!",,,,,,2,"Reiterates the question posed in a previous comment","Yes",2,,"No","No",2,"Yes","Yes","No"
40551277,68343032,"hpaulj","Nov 11 '16 at 16:37:16",4,"Now transpose some axes, and reshape. Experiment. `transpose(...,[0,2,1,3])` is my first guess.","[(2, ['transpose(...,[0,2,1,3])'])]","[(2, {'transpose(...,[0,2,1,3])'})]","[(2, {'transpose(...,[0,2,1,3])'})]","[(2, ['transpose(...,[0,2,1,3])'])]",,2,"Suggests a solution that is put into the answer
","Yes",,,,"Yes",,"No","N/A","Yes w/ editing"
40551277,68343385,"codemaniac","Nov 11 '16 at 16:48:47",5,"`a.transpose([0,2,1,3]).reshape(6,6)` worked! Thanks","[(2, ['a.transpose', 'reshape(6,6)', 'a.transpose([0,2,1,3])', '.reshape(6,6)', 'transpose([0,2,1,3])', 'a.transpose([0,2,1,3]).reshape(6,6)'])]","[(2, {'transpose([0,2,1,3])', 'reshape(6,6)'})]","[(2, {'reshape(6,6)', 'transpose([0,2,1,3])'})]","[(2, ['reshape(6,6)', 'transpose([0,2,1,3])'])]",,,,,,,,"No",,"No","N/A",
40891043,68998273,"malisit","Nov 30 '16 at 15:32:30",1,"Here's the thing, the output of the one in MATLAB is this: `Trial>> m = sparse([3; 2], [2; 4], [3; 0])


Trial>> full(m)

ans =

 0 0 0 0
 0 0 0 0
 0 3 0 0` but the one you gave doesn't provide same.","[(2, ['full(m)', 'm = sparse', 'sparse([3; 2], [2; 4], [3; 0])'])]","[(2, {'m'})]","[(2, {'m'})]","[(2, ['m'])]",,2,"Comment mentions the answer is not exactly what they want","No",2,,"No","No",2,"Yes","No","No"
40891043,68998433,"zwol","Nov 30 '16 at 15:36:00",2,"@malisit Could you please edit that into your question so that the line breaks are visible?",,,,,,,,,,,,"No",,"No","N/A",
40891043,68998928,"malisit","Nov 30 '16 at 15:47:53",3,"I edited the question!",,,,,,,,,,,,"No",,"No","N/A",
40891043,68999353,"zwol","Nov 30 '16 at 15:57:17",4,"@malisit Thanks, I understand now what your `sparse(...)` call with 3 vectors is doing and I've corrected my answer.","[(4, ['sparse(...)'])]",,,,,,,,,,,"No",,"No","N/A","Yes w/ editing"
44765572,76512660,"glegoux","Jun 26 '17 at 18:00:56",1,"Feel free to edit ;) sorry",,,,,,,,,,,,"No",,"No","N/A","No"
44765572,76512728,9000,"Jun 26 '17 at 18:03:05",2,"`@classmethod` would be cleaner; the approach is good.","[(7, ['', '@classmethod'])]",,,,,,,,,,,"No",,"No","N/A",
44765572,76513083,"Bergi","Jun 26 '17 at 18:13:51",3,"I think it would be a lot cleaner to have the constructor accept the three parameters, instead of always creating it with the defaults and then overwriting them.",,,,,,9,"Suggests a way to clean the answer which is taken
","Yes",,,,"Yes",9,"Yes","Yes","No"
44765572,76513265,"Johannes","Jun 26 '17 at 18:19:36",4,"I like this solution, its basically the same as the one 9000 provided. I understand `@staticmethod` is sufficient, why should `@classmethod` be cleaner?","[(10, ['', '@staticmethod', '@classmethod'])]",,,,,,,,,,,"No",,"No","N/A",
44765572,76515607,"Nir Friedman","Jun 26 '17 at 19:29:57",5,"Please, never, ever, ever, have mutable types as defaults in python. This is one of the first (and few) weird edge cases beginners need to learn in python. Try doing `x = F(); x.data.append(5); y = F(); print y.data`. You are in for a surprise. Idiomatic way would be to default to `None` instead, and assign to `self.data` and `self.metadata` within a conditional or with ternary operator.","[(12, ['x = F(); x.data.append(5); y = F(); print y.data', 'F()', 'x.data.append(5)', 'x = F', 'y = F', 'self.metadata', 'x.data.append', 'append(5)', 'self.data', 'y.data', 'None'])]",,,,,12,"Mentioned a potential issue with the answer. Sholuld not have mutable types as default. Edit was made to conform to this","Yes",12,,"Yes","No",12,"Yes","No","Yes"
44765572,76515863,"glegoux","Jun 26 '17 at 19:38:06",6,"Yes it true :) http://python-guide-pt-br.readthedocs.io/en/latest/writing/gotchas/",,,,,,,,,,,,"No",,"No","N/A",
44765572,76520641,"j_foster","Jun 26 '17 at 23:02:09",7,"Johannes, others can correct me if I'm wrong (still new to Python), but I think it's because of inheritance. Suppose a new class, `G`, inherits class `F`. Using `@classmethod`, calling `G.from_file` gives an instance of `G`. Using `@staticmethod`, the class name is hardcoded into the method, so `G.from_file` will give an instance of `F` unless `G` overrides the method.","[(15, ['', 'G.from_file', 'G', 'F', '@staticmethod', '@classmethod'])]",,,,,,,,,,,"No",,"No","N/A",
44765572,76546761,"Mark","Jun 27 '17 at 14:33:32",8,"@NirFriedman or `x = x or {}` (for dict), no `if` needed :)",,,,,,,,,,,,"No",,"No","N/A",
44765572,76547093,"marcelm","Jun 27 '17 at 14:40:24",9,"@Mark And then if someone calls the constructor with an empty dict they intend to share with something else, it gets replaced by a new empty dict? That could lead to some nasty headscratchers: `my_dict = {}; f = F(metadata=my_dict); my_dict[1] = 2; f.metadata => {}`. Here, `f.metadata` should of course be `{1: 2}`.",,,,,,,,,,,,"No",,"No","N/A",
44765572,76547701,"Anonymous","Jun 27 '17 at 14:54:00",10,"""You can't have multiple methods with same name in Python."" -> Actually you can if you mess around with meta-classes and make it reroute the call to the correct method based on the arguments. Not advisable or simple, but certainly not impossible.",,,,,,,,,,,,"No",,"No","N/A",
44765572,76548726,"Nir Friedman","Jun 27 '17 at 15:17:45",11,"@Mark holy shit... Is this python, or lisp? Very cool. None of the guides that mention this gotcha use that trick. However you have to be rather careful as the behavior is not equivalent. I'd be curious to have some expert pythonistas weigh in on which is preferable.",,,,,,,,,,,,"No",,"No","N/A",
44765572,76549281,"Nir Friedman","Jun 27 '17 at 15:30:13",12,"@Mark Your comment inspired another question: https://stackoverflow.com/questions/44784276/idiomatic-way-to-default-mutable-arguments",,,,,,,,,,,,"No",,"No","N/A",
44765572,76551826,"Mark","Jun 27 '17 at 16:35:09",13,"@marcelm Well, my answer would be to (almost) never pass a dict to a function with the intention of having it mutated. That just leads to hard to read code and difficult to find bugs.

But I'll grant that it was mostly just a cool shortcut, the functionality is inferior for some edge cases.",,,,,,,,,,,,"No",,"No","N/A",
48484562,83969591,"RustyShackleford","Jan 28 '18 at 16:07:02",1,"Hi @Florian thank you for the response, I need to filter field 'payment_complete' on '1.0' rather than '1' and the dtype is float. Can I simply change '1' to '1.0'? 

Instead of filter on the existing 'df_order', how do I create a new df with ONLY 'first_name', 'last_name',and 'email_addr' where the conditions are met? I need to be able to export only those three field in a csv.","[(2, [""' rather than '"", ""'first_name'"", ""'df_order'"", ""'1'"", ""'payment_complete'"", ""'email_addr'"", ""'last_name'""])]",,,,"[(2, [""'email_addr'"", ""'first_name'""])]",2,"Comment asks for clarification on how to use floats instead of ints. Edit was made to fix solution to use floats instead of ints","No",2,,"No","No",2,"Yes","No","No"
48484562,83969793,"Florian","Jan 28 '18 at 16:18:00",2,"Hi @RustyShackleford. You can check if floats are equal with `np.isclose()`. Also, to obtain only the `dataframe` with the customer information I have created a dataframe called `df_birthday2`, which contains the data you need (you can drop the id column of course with `df_birthday2.drop('id',1)`). Hope this helps!","[(3, ['isclose()', ""'id'"", 'df_birthday2', 'df_birthday2.drop', 'np.isclose()', 'np.isclose', 'dataframe', ""drop('id',1)"", ""df_birthday2.drop('id',1)""])]",,,,,,,,,,,"No",,"No","N/A",
48484562,83970305,"RustyShackleford","Jan 28 '18 at 16:46:17",3,"that works last question, the 'updated_at' field is datetime stamp, and all dates are in the past. I need to compare the day for the next day not with today. I.E timestamp 2017-12-02 20:17:38 need to only show row if today date is less than 2017-12-03 20:17:38. I changed 'timedelta64[D]')<1 but it does not seem to be working. Still getting two rows in 'df_birthday2'","[(3, [""'updated_at'"", ""'df_birthday2'"", 'I.E'])]",,,,,3,"Question author clarifies what they want and an edit was made to give it to them
","No",3,,"No","No",3,"Yes","No","No"
48484562,83970545,"Florian","Jan 28 '18 at 16:57:24",4,"@RustyShackleford I modified the example slightly. `(dt.datetime.now()- df_temp['updated_at']).astype('timedelta64[m]')` now returns the difference between the timestamp and the current time in minutes. So as long as that is less than `24*60` the record is good to go ;)",,,,,,,,,,,,"No",,"No","No",
48484562,83970612,"RustyShackleford","Jan 28 '18 at 17:00:18",5,"works beautifully thank you so much.",,,,,,,,,,,,"No",,"No","N/A",
51211968,89409370,"hpaulj","Jul 06 '18 at 16:14:21",1,"list append is nearly as good as a list comprension. `np.append` is a `concatenate`, and slow if done in a loop.","[(3, ['np.append', 'concatenate'])]",,,,,3,"Mentions list append is as good as list comprehension. Edit was made to benchmark list comprehension and list append","No",3,,"No","No",3,"Yes","No","No"
51211968,89410459,"justengel","Jul 06 '18 at 16:50:57",2,"A normal python list append in a for loop is very slow, especially for large lists. List comprehensions are incredibly fast compared to a for loop list append. That's all I was trying to get at. I was not referring to np.append.","[(3, ['np.append'])]",,,,,,,,,,,"No",,"No","N/A",
51211968,89416283,"juanpa.arrivillaga","Jul 06 '18 at 20:59:34",3,"@justengel none-sense. List comprehensions are *marginally* faster than a for-loop with append. You can get them to be essentially the same speed by doing `append_to_list = mylist.append` and then using the bound method in the loop. It's a microoptimization at best","[(3, ['mylist.append', 'append_to_list = mylist', 'append_to_list = mylist.append'])]",,,,,4,"Comment mentions a micro optimization approach that should be negligible and an edit was made benchmarking that approach
","No",3,,"No","Yes",3,"Yes","No","No"
51211968,89420284,"Raven Cheuk","Jul 07 '18 at 03:30:41",4,"@juanpa.arrivillaga Does it mean that my code doesn't have a huge impact in performance? Since another answer mentions that mixing list and array is rare. So I am now very confused if my code is acceptable.",,,,,,,,,,,,"No",,"No","N/A",
51211968,89485714,"justengel","Jul 09 '18 at 20:16:01",5,"@juanpa.arrivillaga See my updated answer. In practice list comprehensions are much faster for large lists.",,,,,,,,,,,,"No",,"No","N/A",
52736206,92397999,"jezrael","Oct 10 '18 at 09:13:43",1,"@i1100362 - oops, edited.",,,,,,,,,,,,"No",,"No","No",
52736206,92398143,"jezrael","Oct 10 '18 at 09:17:24",2,"Not sure if understand, `df1['g'] = df1.groupby('ordercode').cumcount()
df2['g'] = df2.groupby('ordercode').cumcount()` code create new columns `g` in both DataFrames. So it should working.","[(4, ['code create new columns', ""df1.groupby('ordercode').cumcount()"", 'df1.groupby', ""'ordercode'"", 'cumcount()', 'g', ""df2.groupby('ordercode').cumcount()"", 'DataFrames', 'df2.groupby', ""'g'"", ""groupby('ordercode')""])]",,,,,,,,,,,"No",,"No","N/A",
52736206,92398322,"jezrael","Oct 10 '18 at 09:21:23",3,"I alos add `.reset_index(drop=True)` now for avoid duplicates index values.",,,,,,,,,,,,"No",,"No","N/A",
52736206,92398919,"i1100362","Oct 10 '18 at 09:38:18",4,"It works. Thanks a lot",,,,,,,,,,,,"No",,"No","N/A",
52736206,92398930,"jezrael","Oct 10 '18 at 09:38:38",5,"@i1100362 - Super ;)",,,,,,,,,,,,"No",,"No","N/A",
53243923,93373292,"Christian Sloper","Nov 10 '18 at 22:16:11",1,"the min function is better than sorting? so if you want to use built in functions go with min(list)","[(2, ['min(list)'])]","[(2, {'min(list)'})]","[(2, {'min(list)'})]","[(2, ['min(list)'])]","[(2, ['min(list)'])]",2,"Mentions a better api to use and an edit was made to do that","Yes",2,,"Yes","No",2,"Yes","No","Yes"
53243923,93373300,"Christian Sloper","Nov 10 '18 at 22:16:42",2,"sorting is O(n log n) , min function is O(n)","[(2, ['O(n)', 'O(n log n)'])]",,,,,,,,2,,"Yes","Yes",2,"Yes","Yes","Yes"
54301780,95423561,"Megh","Jan 22 '19 at 05:31:21",1,"Im getting an empty string as output",,,,,,3,"Comment says they have a problem. An unexpected output","No",2,,"No","Yes",2,"Yes","No","No"
54301780,95423573,"DYZ","Jan 22 '19 at 05:32:03",2,"I copied the string from your example. If you are getting a different output, then either your `output` is not a string or you do not present it properly in the question.","[(2, ['output'])]","[(3, {'output'})]",,,,,,,,,,"No",,"No","No",
54301780,95423636,"Megh","Jan 22 '19 at 05:35:37",3,"if I give print(type(output)) it is returning class<'str'>","[(3, [""'str'"", 'print(type(output))'])]",,,,,3,"More details on what they are doing to get the unexpected output
","No",,,,"Yes",3,"Yes","Yes","No"
54301780,95423662,"DYZ","Jan 22 '19 at 05:36:49",4,"Then your true `output` must be different from the `output` in the question. Please check carefully.","[(3, ['output'])]","[(3, {'output'})]",,,,,,,,,,"No",,"No","N/A",
54301780,95423713,"Megh","Jan 22 '19 at 05:39:29",5,"I can convert the output to json. Will that help?",,,,,,3,"Comment mentions the question can use a different data structure (Json). Edit was made to change to using Json","No",,,,"Yes",3,"Yes","Yes","No"
54301780,95423729,"DYZ","Jan 22 '19 at 05:39:58",6,"It will surely help a lot, as I suggested in the answer.",,,,,,,,,,,,"No",,"No","N/A",
54301780,95424063,"Megh","Jan 22 '19 at 05:58:08",7,"Thanks for guiding me. I have added my json data in question",,,,,,,,,3,,"No","Yes",3,"Yes","Yes","No"
54301780,95424167,"DYZ","Jan 22 '19 at 06:04:20",8,"See the updated answer.",,,,,,,,,,,,"No",,"No","N/A",
54301780,95424302,"Megh","Jan 22 '19 at 06:10:48",9,"if you don't mind can you please explain what re.M and re.I mean?","[(4, ['re.I', 're.M'])]",,,,,,,,4,,"No","Yes",4,"Yes","No","No"
54301780,95424323,"DYZ","Jan 22 '19 at 06:12:02",10,"re.I means ignore character case. re.M means go multiline.","[(4, ['re.I', 're.M'])]",,,,,,,,,,,"No",,"No","N/A",
54301780,95424518,"Megh","Jan 22 '19 at 06:21:36",11,"can u explain this as well ""\n\s*([a-z]+)\s+"" ? Im new to python so sorry for bothering you.",,,,,,4,"Comment wants explanation of regex pattern. Edit is made to explain it","No",4,,"No","No",4,"Yes","No","No"
54301780,95424588,"DYZ","Jan 22 '19 at 06:24:44",12,"See the updated answer.",,,,,,,,,,,,"No",,"No","N/A",
54301780,95424748,"Megh","Jan 22 '19 at 06:31:58",13,"This is not exactly related to this question but a similar doubt. How to extract name if it appeared after ""Student:""? For Example after every new line it showed Student:Ana...... Student:Deb...... Student:Grey",,,,,,,,,,,,"No",2,"Yes","No",
54301780,95424825,"DYZ","Jan 22 '19 at 06:35:08",14,"You may want to ask another question.",,,,,,,,,,,,"No",,"No","N/A",
54547101,95902251,"Manthan Jamdagni","Feb 06 '19 at 10:15:48",1,"The first argument of the defaultdict should be callable or None right?
Also when I try defaultdict with nested dict it still gives me KeyError

`from collections import defaultdict
data = {}

dic = defaultdict(None, data)
dic['something']['new'] = 'hello'`


`KeyError: 'something'`","[(2, [""'new'"", ""'something'"", ""'hello'"", 'data = {}', ""KeyError: 'something'"", 'KeyError', 'defaultdict(None, data)', 'dic = defaultdict'])]",,,"[(2, ['data'])]","[(2, [""'something'""])]",2,"Comment asks for clarification, and mentions an error they are receiving",,2,,"No","No",,"No","N/A",
54547101,95902876,"Jay","Feb 06 '19 at 10:32:05",2,"@ManthanJamdagni, Please check my updated answer. It doesn't thrown an error for nested dicts. Use it the way I have done.",,,,,,,,,,,,"No",,"No","N/A","Yes w/ editing"
54547101,95904401,"Manthan Jamdagni","Feb 06 '19 at 11:14:26",3,"Hi @Jay, probably I did not phrase the question very clearly, but I had a dict already which I had to turn into a defaultdict to achieve what I was looking for. So for me the code would be - `data1 = defaultdict(dict, data) `. Thanks anyway.","[(3, ['data1 = defaultdict', 'defaultdict(dict, data)', 'data1 = defaultdict(dict, data)'])]","[(3, {'defaultdict(dict, data)'})]","[(3, {'defaultdict(dict, data)'})]","[(3, ['defaultdict(dict, data)'])]","[(3, ['data1 = defaultdict', 'defaultdict(dict, data)'])]",3,"Comment clarifies further what the code would be for them. Edit is made to account for it",,3,,,"No",3,"Yes","No",
54547101,95906493,"Jay","Feb 06 '19 at 12:13:00",4,"@ManthanJamdagni, Sorry, I misunderstood. You are right. Your code would be data1 = defaultdict(dict, data). I have also updated my answer.",,,,,,,,,,,,"No",,"No","N/A",
281433,132339,"vIceBerg","Nov 11 '08 at 16:47:12",1,"Isn'nt the exact thing as sum(vote) / count(*) ???
5+5+5+5+4 = 24.
24 / 5 votes = 4.8","[(2, ['votes = 4', 'sum(vote)', '4 = 24', 'count(*)'])]","[(2, {'sum(vote)', 'count(*)'})]","[(2, {'sum(vote)', 'count(*)'})]","[(2, ['count(*)', 'sum(vote)'])]","[(2, ['sum(vote) / count(*)'])]",2,"Asks clarification on whether the solution is the same as the one they provide
","No",3,,,"Yes",2,"Yes","Yes","No"
281433,132361,"Vinko Vrsalovic","Nov 11 '08 at 16:56:42",2,"Indeed. I only translated the formula into SQL :-)",,,,,,,,,,,,"No",,"No","N/A",
281433,132387,"Dave DuPlantis","Nov 11 '08 at 17:09:36",3,"But he is not calculating a simple mean. Remember there were only three votes given in his example.",,,,,,3,"Comment refutes comment 1 and edit changes it back","No",3,,,"No",3,"Yes","Yes","No"
281433,132401,"Vinko Vrsalovic","Nov 11 '08 at 17:16:36",4,"True, I got confused, as usually happens. Fixed",,,,,,,,,,,,"No",,"No","N/A",
281433,132404,"jmccartie","Nov 11 '08 at 17:17:11",5,"Perfect thanks. Final query:

select sum(vt)/sum(cnt) FROM (select count(vote) as 
cnt,vote*count(vote) as vt from votes group by vote) a;

(with a dynamic 'where section_id=$id' tacked on).",,,,,,,,,,,,"No",,"No","N/A",
281433,132408,"Vinko Vrsalovic","Nov 11 '08 at 17:18:49",6,"No, that'll do an arithmetic mean :) See fixed query.",,,,,,,,,,,,"No",,"No","N/A",
281433,132422,"jmccartie","Nov 11 '08 at 17:24:54",7,"Right, i see the diff now. Thanks.",,,,,,,,,,,,"No",,"No","N/A",
327384,166295,"benlumley","Nov 29 '08 at 09:46:16",1,"i like your second suggestion. do it and forget about it until performance is an issue. at that point it might be worth investigating the first option.",,,,,,,,,,,,"No",,"No","N/A",
327384,166353,"smarthall","Nov 29 '08 at 12:16:43",2,"If only I'd have thought of that! Your first solution sounds like the exact thing I was looking for.",,,,,,,,,,,,"No",,"No","N/A",
327384,166847,"Gary Richardson","Nov 29 '08 at 23:33:59",3,"I've used pattern #2 frequently. Perl's DBI has a prepare_cached() function, so if you queries with similar numbers of placeholders, it will reuse statement handles. Not sure about PHP though..","[(2, ['prepare_cached', 'prepare_cached()'])]",,,,,,,,,,,"No",,"No","N/A",
327384,31790656,"orrd","Jan 14 '14 at 23:49:56",4,"Creating a temporary table would be overkill unless the data set is huge. The sample code is overly complicated (half of those variables can be eliminated and the code can be greatly simplified by doing more of the work in-line). But the basic idea is a good one, using implode(',',array_fill(0,count($params),'?')) to generate the ""?""s, then just pass the $params as the data to bind.","[(3, ['$params', ""$params),'"", ""implode(',',array_fill(0,count($params)""])]","[(3, {""implode(',',array_fill(0,count($params)""})]","[(3, {""implode(',',array_fill(0,count($params)""})]","[(3, ['$params', ""implode(',',array_fill(0,count($params)""])]","[(3, [""implode(',',array_fill(0,count($params),'?'))"", ""$params),'""])]",3,"Comment mentions the solution is too complicated and suggests a simplification","No",3,,"Yes","No",3,"Yes","Yes","No"
327384,31800412,"Zoredache","Jan 15 '14 at 08:12:33",5,"@orrd, meh... When I composed this answer I was trying to make verbose so it would be easy to understand. I agree, that it can be simplified, but I don't think the simplification you suggested would make the answer easier to follow, or have any significant impact on performance. In any case, I'll update my answer and add a compact version for you.",,,,,,,,,,,,"No",,"No","N/A",
327384,91428501,"Kerwin Sneijders","Sep 08 '18 at 22:31:13",6,"After so many years, there still is no better way than to hack around it? Why does it not accept an array... As far as I have seen, `call_user_func_array` is still the most 'less hacky' way to do it...",,,,,,,,,,,,"No",,"No","N/A",
4356295,20039711,"AsTeR","Jan 18 '13 at 15:56:31",1,"Your update is weird, this is a random generation but no char can be used more than once.",,,,,,6,"Mentions a problem with a part of the answer. The edit removes the part","No",,,,"Yes",6,"Yes","Yes","Yes w/ edits"
4356295,24120490,"Francisco Presencia","May 25 '13 at 04:22:28",2,"Why wasting that extra variable, `$i`? Just do `for ($randomString = ''; strlen($STR) < 50;) $randomString .= $characters[rand(0, strlen($characters) - 1)];` instead of your loop, or simplified, `for ($STR = ''; strlen($STR) < 50;) $STR .= $CHR[rand(0, strlen($CHR) - 1)];`","[(7, ['rand(0, strlen($CHR)', 'randomString .=', '$STR', '$i', '$randomString', 'randomString =', 'STR .=', 'rand(0, strlen($characters)', 'randomString', '$characters[rand(0,', ""for ($randomString = ''; strlen($STR) < 50;) $randomString .= $characters[rand(0, strlen($characters) - 1)];"", 'strlen($STR)', '$CHR[rand(0,', '$STR)', '$CHR)', 'STR =', ""for ($STR = ''; strlen($STR) < 50;) $STR .= $CHR[rand(0, strlen($CHR) - 1)];"", '$characters)'])]","[(7, {'rand(0, strlen($characters)'})]","[(7, {'rand(0, strlen($characters)'})]","[(7, ['rand(0, strlen($characters)'])]","[(7, ['$characters)'])]",,,,,,,"No",,"No","N/A",
4356295,26796049,"Rico Sonntag","Aug 16 '13 at 08:58:38",3,"@FranciscoPresencia, It's better ""wasting"" an extra variable as of calling an method in the compare condition of an loop.",,,,,,,,,,,,"No",,"No","N/A",
4356295,35061829,"SpYk3HH","Apr 09 '14 at 13:06:13",4,"All that work, why not just something like `substr(str_shuffle(MD5(microtime())), 0, 10);`?","[(7, ['substr(str_shuffle(MD5(microtime()))', 'substr(str_shuffle(MD5(microtime())), 0, 10);'])]",,,,,,,,,,,"No",,"No","N/A",
4356295,37516762,"ᴍᴀᴛᴛ ʙᴀᴋᴇʀ","Jun 18 '14 at 08:55:34",5,"@SpYk3HH that's spot on, no duplicates at all using this. Brain child!",,,,,,,,,,,,"No",,"No","N/A",
